,rainfall_mm,evap_mm,outflow_m3s,lake_level_m
2013-02-10,0.0,7.19,808.281,11.74
2013-02-11,4.153746864,4.87,835.425,11.74
2013-02-12,3.03731126,5.12,896.35,11.71
2013-02-13,5.574322125,4.68,940.505,11.71
2013-02-14,7.856193921,3.37,892.118,11.74
2013-02-15,0.743158061,4.13,876.759,11.73
2013-02-16,1.376904955,5.66,851.6,11.75
2013-02-17,0.774916173,6.38,815.884,11.76
2013-02-18,0.190492128,7.07,853.49,11.74
2013-02-19,0.941396924,5.51,896.776,11.75
2013-02-20,2.819007292,4.91,910.881,11.76
2013-02-21,3.447636447,5.89,883.354,11.75
2013-02-22,0.130035735,6.17,876.209,11.76
2013-02-23,0.813357706,6.88,837.811,11.75
2013-02-24,0.0,8.05,814.321,11.74
2013-02-25,0.0,8.16,780.346,11.74
2013-02-26,0.0,7.99,859.898,11.75
2013-02-27,0.052446866,7.71,878.85,11.74
2013-02-28,0.0,6.94,881.864,11.73
2013-03-01,0.006059617,6.74,903.457,11.71
2013-03-02,0.001426515,6.36,866.875,11.71
2013-03-03,1.488779847,5.31,869.315,11.71
2013-03-04,1.100415435,5.1,854.549,11.72
2013-03-05,2.857899304,4.64,900.06,11.73
2013-03-06,3.721258181,4.21,892.932,11.75
2013-03-07,4.615661005,3.7,901.747,11.73
2013-03-08,4.58638493,3.44,859.065,11.75
2013-03-09,4.151149416,4.13,812.964,11.75
2013-03-10,11.63538666,2.14,771.353,11.76
2013-03-11,0.801036228,4.4,738.514,11.73
2013-03-12,11.64350387,3.46,830.363,11.72
2013-03-13,0.671235935,4.28,884.445,11.74
2013-03-14,10.26848347,4.31,901.062,11.73
2013-03-15,1.611513471,6.25,796.695,11.77
2013-03-16,0.0,7.44,843.94,11.77
2013-03-17,2.563266097,7.79,860.706,11.74
2013-03-18,1.823897537,5.27,819.401,11.74
2013-03-19,10.08279162,1.93,824.971,11.74
2013-03-20,3.832996329,3.29,838.256,11.78
2013-03-21,11.72325259,3.71,858.385,11.76
2013-03-22,6.245536836,3.25,880.366,11.76
2013-03-23,9.19700886,3.79,849.592,11.77
2013-03-24,3.396537052,5.48,801.824,11.74
2013-03-25,17.30106925,4.16,755.961,11.78
2013-03-26,2.887049556,4.37,838.417,11.78
2013-03-27,21.69760905,3.84,831.565,11.78
2013-03-28,16.61647472,2.58,814.799,11.79
2013-03-29,11.23936725,4.76,783.223,11.79
2013-03-30,5.076031176,4.91,791.931,11.82
2013-03-31,19.67565528,0.69,756.411,11.81
2013-04-01,11.14626906,2.33,684.672,11.88
2013-04-02,5.343401385,6.33,755.28,11.88
2013-04-03,5.058754438,6.81,789.332,11.87
2013-04-04,12.12166627,2.32,805.967,11.91
2013-04-05,4.526358294,4.86,860.369,11.84
2013-04-06,7.530142729,5.13,822.544,11.85
2013-04-07,11.25565838,1.68,805.327,11.87
2013-04-08,3.799340347,4.38,748.27,11.84
2013-04-09,7.670014133,3.75,851.145,11.85
2013-04-10,1.701602778,4.6,875.211,11.87
2013-04-11,20.10400874,2.8,841.51,11.92
2013-04-12,24.2785955,1.21,809.84,11.92
2013-04-13,6.265258815,3.8,799.598,11.9
2013-04-14,16.95271926,5.84,807.116,11.95
2013-04-15,12.61284359,4.7,862.187,11.96
2013-04-16,7.174599522,3.2,879.57,11.98
2013-04-17,11.48401294,3.58,820.629,11.98
2013-04-18,7.237472215,4.67,809.972,11.99
2013-04-19,4.947338764,5.17,798.795,12.0
2013-04-20,5.349852853,4.0,782.159,12.0
2013-04-21,7.793956428,3.48,791.612,12.0
2013-04-22,4.420262634,4.33,782.797,12.0
2013-04-23,7.2515121,4.56,897.989,12.0
2013-04-24,2.040853402,5.6,874.276,12.0
2013-04-25,7.656319853,5.85,872.045,12.0
2013-04-26,6.373060298,4.67,836.044,12.02
2013-04-27,9.488560291,4.15,795.683,12.0
2013-04-28,6.118116147,4.13,760.385,12.0
2013-04-29,8.221084308,4.89,738.735,12.0
2013-04-30,8.923896373,2.03,788.535,12.02
2013-05-01,12.53380335,2.81,859.87,12.15
2013-05-02,6.587368081,5.66,906.676,12.23
2013-05-03,11.0807389,4.49,872.135,12.12
2013-05-04,3.846331488,5.34,869.511,12.14
2013-05-05,7.156781377,4.95,868.082,12.24
2013-05-06,20.49003208,3.64,819.339,12.2
2013-05-07,11.42921477,2.82,840.043,12.25
2013-05-08,9.978089712,4.26,879.601,12.24
2013-05-09,6.648494326,4.32,911.026,12.25
2013-05-10,14.36279933,2.74,898.762,12.24
2013-05-11,3.690183282,4.56,890.206,12.2
2013-05-12,1.265455846,6.13,877.068,12.16
2013-05-13,0.260804564,6.73,806.22,12.2
2013-05-14,0.21138702,6.7,841.975,12.2
2013-05-15,0.573812872,6.8,846.266,12.21
2013-05-16,0.357177502,6.35,873.352,12.2
2013-05-17,0.164481667,6.84,902.384,12.2
2013-05-18,0.0,6.87,847.937,12.2
2013-05-19,0.06320912,6.56,801.977,12.2
2013-05-20,0.023400214,6.12,727.185,12.19
2013-05-21,0.006132904,5.34,845.084,12.2
2013-05-22,0.431410995,5.42,895.014,12.24
2013-05-23,0.541602146,5.01,868.753,12.21
2013-05-24,0.02647091,5.29,865.451,12.2
2013-05-25,0.838032617,4.79,848.173,12.19
2013-05-26,1.712406361,4.24,793.128,12.19
2013-05-27,5.454417652,4.48,762.284,12.2
2013-05-28,4.733055715,4.85,786.364,12.2
2013-05-29,0.386187069,4.5,831.969,12.15
2013-05-30,0.840825421,4.58,865.363,12.15
2013-05-31,0.484431266,4.02,849.586,12.15
2013-06-01,4.954012718,4.11,839.043,12.13
2013-06-02,0.0,4.28,807.523,12.14
2013-06-03,0.371255966,3.6,763.666,12.14
2013-06-04,0.002711464,3.53,790.367,12.14
2013-06-05,0.272895571,3.21,847.278,12.14
2013-06-06,0.223453928,2.95,896.798,12.14
2013-06-07,0.034892645,2.83,887.018,12.14
2013-06-08,0.0,2.82,841.624,12.14
2013-06-09,0.553665972,2.72,787.905,12.12
2013-06-10,0.470660268,2.42,754.582,12.11
2013-06-11,0.527442594,2.25,865.886,12.1
2013-06-12,0.777853481,2.26,908.736,12.1
2013-06-13,0.441084745,2.02,876.886,12.1
2013-06-14,2.216238918,1.93,876.198,12.1
2013-06-15,4.405653551,2.26,847.43,12.1
2013-06-16,3.12940386,2.66,813.675,12.1
2013-06-17,11.6745506,2.69,831.208,12.1
2013-06-18,1.103949296,2.95,852.15,12.1
2013-06-19,0.013184067,3.37,876.205,12.1
2013-06-20,0.016214984,2.82,916.952,12.1
2013-06-21,0.495575764,2.22,980.134,12.09
2013-06-22,0.111881373,2.6,1077.538,12.09
2013-06-23,0.0,2.27,959.236,12.09
2013-06-24,0.102999074,2.15,896.895,12.09
2013-06-25,0.051949419,1.99,916.045,12.08
2013-06-26,0.044658434,1.99,972.109,12.08
2013-06-27,0.058796472,1.98,982.886,12.08
2013-06-28,0.080657658,1.95,980.493,12.07
2013-06-29,0.600883532,1.7,946.857,12.07
2013-06-30,0.44217626,1.8,893.555,12.06
2013-07-01,1.09246597,2.87,884.266,11.96
2013-07-02,1.306749538,3.07,942.511,11.97
2013-07-03,0.543552655,3.37,961.123,11.95
2013-07-04,2.622297639,2.62,937.247,11.95
2013-07-05,2.260533662,2.69,910.918,11.95
2013-07-06,0.488703833,2.76,927.048,11.95
2013-07-07,0.015684272,2.65,914.499,11.95
2013-07-08,0.20918251,2.06,910.438,11.94
2013-07-09,0.176931902,1.94,965.001,11.94
2013-07-10,0.0,2.24,941.181,11.95
2013-07-11,0.053815668,2.1,953.335,11.94
2013-07-12,0.096582779,1.86,978.848,11.94
2013-07-13,0.015838135,1.61,962.806,11.93
2013-07-14,0.266848219,1.72,917.946,11.92
2013-07-15,0.002760327,1.86,852.169,11.92
2013-07-16,0.0,1.69,971.234,11.9
2013-07-17,0.211875568,1.53,941.647,11.9
2013-07-18,0.422852845,1.35,939.98,11.9
2013-07-19,0.508723476,1.38,988.311,11.89
2013-07-20,1.293757135,1.32,900.806,11.9
2013-07-21,1.041306865,1.26,858.895,11.86
2013-07-22,0.558943024,1.42,851.092,11.87
2013-07-23,0.133874128,1.47,872.251,11.87
2013-07-24,0.089116959,1.43,913.579,11.87
2013-07-25,0.0,1.36,936.49,11.87
2013-07-26,0.206782439,1.18,976.05,11.86
2013-07-27,0.225286122,1.87,1000.54,11.85
2013-07-28,4.645936301,2.06,925.562,11.83
2013-07-29,2.993304444,2.36,886.817,11.83
2013-07-30,7.394303971,2.09,936.147,11.83
2013-07-31,9.026129712,1.01,926.882,11.83
2013-08-01,0.686964262,2.78,900.33,11.84
2013-08-02,3.646284447,2.33,878.121,11.84
2013-08-03,6.709845697,1.85,876.745,11.86
2013-08-04,1.228844679,3.04,846.201,11.86
2013-08-05,2.456024234,2.85,817.091,11.87
2013-08-06,6.144248717,2.16,812.97,11.87
2013-08-07,2.626743285,2.95,872.916,11.87
2013-08-08,0.538884948,3.13,887.847,11.86
2013-08-09,3.812222296,3.13,840.172,11.86
2013-08-10,0.0,3.53,861.366,11.86
2013-08-11,0.090083946,3.13,776.43,11.88
2013-08-12,0.171621957,2.59,770.783,11.87
2013-08-13,1.9639753,2.57,831.605,11.85
2013-08-14,1.422643932,3.73,858.152,11.82
2013-08-15,6.900146128,3.14,877.187,11.83
2013-08-16,0.229567038,4.21,868.248,11.83
2013-08-17,9.785997613,3.25,794.838,11.84
2013-08-18,5.416429805,4.28,800.53,11.84
2013-08-19,0.716711855,4.07,773.887,11.84
2013-08-20,1.982541923,4.51,823.748,11.84
2013-08-21,4.240610194,5.67,826.302,11.84
2013-08-22,3.538361887,6.12,830.507,11.84
2013-08-23,0.86104086,5.63,838.922,11.83
2013-08-24,3.108014049,6.16,854.616,11.8
2013-08-25,0.715717665,5.96,853.96,11.8
2013-08-26,0.0,6.26,836.855,11.81
2013-08-27,0.011344506,5.65,813.122,11.81
2013-08-28,0.0,4.85,834.968,11.81
2013-08-29,0.0,4.28,879.094,11.86
2013-08-30,0.375530906,3.52,893.512,11.82
2013-08-31,8.513131594,3.88,891.038,11.8
2013-09-01,5.015093062,4.0,772.385,11.8
2013-09-02,6.470620114,3.13,711.902,11.8
2013-09-03,7.495692278,3.78,759.451,11.8
2013-09-04,0.228536096,6.3,760.408,11.8
2013-09-05,0.440778372,7.1,821.737,11.81
2013-09-06,0.757869393,5.43,821.529,11.81
2013-09-07,1.447091845,5.46,846.267,11.82
2013-09-08,0.453407151,5.78,805.643,11.8
2013-09-09,1.146606697,5.28,815.563,11.8
2013-09-10,1.98018705,4.85,800.792,11.8
2013-09-11,1.041455209,5.22,766.951,11.79
2013-09-12,1.546865865,5.96,808.715,11.76
2013-09-13,0.582470384,6.03,806.329,11.76
2013-09-14,2.095902667,4.95,870.671,11.76
2013-09-15,0.079986334,5.52,775.421,11.77
2013-09-16,0.395553997,4.87,732.75,11.79
2013-09-17,2.38946162,4.79,835.867,11.76
2013-09-18,9.33656627,2.81,805.972,11.77
2013-09-19,0.358073374,5.77,799.792,11.78
2013-09-20,4.911877835,3.85,837.6,11.76
2013-09-21,0.193374859,6.08,818.068,11.76
2013-09-22,1.849943313,5.12,759.518,11.76
2013-09-23,1.98686191,6.28,757.658,11.77
2013-09-24,3.384333849,4.68,768.638,11.74
2013-09-25,4.176329001,4.49,837.132,11.74
2013-09-26,9.001819945,3.82,811.77,11.74
2013-09-27,3.258840147,5.25,762.86,11.75
2013-09-28,1.434571871,5.21,749.443,11.75
2013-09-29,15.02255838,3.43,742.754,11.77
2013-09-30,9.075368619,3.69,759.141,11.8
2013-10-01,3.499663569,3.22,771.753,11.86
2013-10-02,9.150807888,4.47,786.743,11.86
2013-10-03,7.648980481,3.65,799.012,11.86
2013-10-04,11.9610809,4.53,719.05,11.85
2013-10-05,0.134284692,7.55,747.814,11.84
2013-10-06,1.166157078,7.59,730.024,11.83
2013-10-07,5.814939935,5.05,734.999,11.82
2013-10-08,0.8957533,5.92,792.343,11.82
2013-10-09,5.504559681,4.79,749.637,11.84
2013-10-10,4.973735308,3.16,743.608,11.84
2013-10-11,2.645508257,4.33,835.721,11.84
2013-10-12,1.436053786,6.3,787.491,11.84
2013-10-13,0.377686304,5.19,785.843,11.83
2013-10-14,2.424846053,4.68,787.237,11.83
2013-10-15,0.102640073,7.14,932.259,11.78
2013-10-16,0.059635563,8.34,929.495,11.78
2013-10-17,0.45217255,8.05,884.113,11.79
2013-10-18,0.539135799,6.33,937.945,11.78
2013-10-19,1.374846811,5.61,867.093,11.77
2013-10-20,2.763023526,6.04,781.631,11.76
2013-10-21,2.72803358,5.39,755.969,11.76
2013-10-22,3.152113876,5.15,899.143,11.77
2013-10-23,2.553227193,4.86,838.544,11.78
2013-10-24,3.846589981,4.62,842.971,11.79
2013-10-25,0.652973172,6.69,792.154,11.79
2013-10-26,1.670061083,6.15,842.694,11.8
2013-10-27,2.208539904,5.81,806.731,11.79
2013-10-28,3.191919067,5.23,773.924,11.79
2013-10-29,18.62293135,3.91,805.982,11.79
2013-10-30,1.281524887,4.54,789.942,11.79
2013-10-31,2.694808753,4.87,789.78,11.79
2013-11-01,1.707160357,5.07,867.103,11.79
2013-11-02,3.444937142,5.93,887.561,11.79
2013-11-03,4.946331713,5.21,808.485,11.79
2013-11-04,2.750131664,4.89,757.384,11.79
2013-11-05,4.537606202,4.93,769.819,11.78
2013-11-06,11.55253246,2.41,733.595,11.76
2013-11-07,4.294759754,3.05,739.556,11.77
2013-11-08,8.257044491,4.0,813.414,11.79
2013-11-09,8.293884726,1.14,823.501,11.8
2013-11-10,4.805187177,5.14,736.961,11.8
2013-11-11,9.755363288,3.02,705.964,11.81
2013-11-12,6.853259389,4.59,819.152,11.81
2013-11-13,1.704876892,6.15,798.421,11.81
2013-11-14,1.917227624,6.1,796.398,11.82
2013-11-15,2.714426258,5.43,791.602,11.81
2013-11-16,8.001272599,2.08,778.678,11.82
2013-11-17,0.987004056,5.3,773.741,11.81
2013-11-18,3.114371412,4.81,750.194,11.81
2013-11-19,5.99666658,4.5,841.24,11.81
2013-11-20,3.73881801,3.88,903.49,11.81
2013-11-21,7.767694091,2.58,940.977,11.82
2013-11-22,6.176796466,3.55,852.338,11.82
2013-11-23,8.504254451,2.48,775.047,11.81
2013-11-24,9.126799314,3.11,754.115,11.81
2013-11-25,7.52595632,3.33,691.966,11.81
2013-11-26,9.974923272,3.61,779.253,11.82
2013-11-27,9.450364962,4.21,817.494,11.82
2013-11-28,2.276922582,5.77,842.745,11.82
2013-11-29,0.949445644,6.31,855.486,11.82
2013-11-30,2.355781036,5.8,845.795,11.8
2013-12-01,1.545309641,6.45,795.675,11.79
2013-12-02,1.221026274,6.53,729.484,11.8
2013-12-03,0.109450961,5.68,810.472,11.81
2013-12-04,0.512122742,4.59,835.384,11.82
2013-12-05,4.445744938,3.58,949.747,11.83
2013-12-06,5.393041519,2.75,942.274,11.83
2013-12-07,2.452474413,3.99,856.759,11.83
2013-12-08,3.92115731,3.92,802.099,11.83
2013-12-09,4.266622396,4.41,805.343,11.84
2013-12-10,0.974660898,5.25,922.168,11.84
2013-12-11,16.05410907,2.48,986.564,11.85
2013-12-12,6.518013351,1.93,887.069,11.86
2013-12-13,14.71407468,1.1,873.626,11.87
2013-12-14,11.73839822,0.96,868.742,11.88
2013-12-15,6.219155144,3.64,826.075,11.88
2013-12-16,1.177955126,4.27,756.041,11.88
2013-12-17,2.958804305,2.81,818.068,11.9
2013-12-18,1.316308795,2.93,787.057,11.89
2013-12-19,2.057849038,4.55,803.972,11.9
2013-12-20,0.588498709,5.34,812.091,11.9
2013-12-21,0.010532299,5.87,790.933,11.9
2013-12-22,0.038061219,5.85,783.051,11.89
2013-12-23,0.046711377,5.91,731.701,11.9
2013-12-24,0.083911092,5.95,739.543,11.9
2013-12-25,2.12360498,6.43,743.11,11.9
2013-12-26,0.577091156,6.67,700.764,11.9
2013-12-27,0.165956044,5.79,705.971,11.9
2013-12-28,0.40073295,5.91,698.482,11.9
2013-12-29,5.893683636,5.62,739.477,11.9
2013-12-30,6.631071877,5.01,738.844,11.9
2013-12-31,17.37067382,1.78,745.908,11.9
2014-01-01,4.383182915,3.3,753.511,11.9
2014-01-02,6.205412981,2.97,747.138,11.9
2014-01-03,0.244685837,5.82,773.95,11.89
2014-01-04,0.0,6.42,795.192,11.89
2014-01-05,0.024163565,5.61,784.273,11.89
2014-01-06,1.102226236,4.77,785.719,11.9
2014-01-07,0.485853476,5.46,878.204,11.88
2014-01-08,2.329879833,5.21,843.729,11.88
2014-01-09,3.136763828,3.87,881.35,11.88
2014-01-10,1.155476681,4.98,852.549,11.9
2014-01-11,0.643763694,5.76,863.382,11.9
2014-01-12,1.165487488,5.0,810.724,11.91
2014-01-13,0.968901567,5.89,811.853,11.91
2014-01-14,0.497672785,5.92,896.806,11.91
2014-01-15,2.405279443,5.84,874.665,11.91
2014-01-16,7.296513962,6.09,889.917,11.91
2014-01-17,1.364609282,5.96,940.798,11.87
2014-01-18,6.037388019,4.91,902.684,11.89
2014-01-19,2.840277792,5.9,812.492,11.88
2014-01-20,5.75832828,4.03,776.066,11.9
2014-01-21,3.823183695,4.01,884.839,11.91
2014-01-22,1.743381227,4.84,907.635,11.91
2014-01-23,9.610821247,4.47,933.078,11.91
2014-01-24,1.112250291,5.54,939.736,11.92
2014-01-25,2.691461394,5.15,951.124,11.92
2014-01-26,1.009882927,6.27,869.083,11.92
2014-01-27,1.248766622,5.45,816.016,11.91
2014-01-28,2.507624967,6.28,925.271,11.91
2014-01-29,0.810601074,6.51,942.469,11.92
2014-01-30,0.0,6.96,931.86,11.92
2014-01-31,0.049789607,7.04,947.213,11.92
2014-02-01,2.5299096,6.53,911.919,11.93
2014-02-02,2.695456813,5.2,835.256,11.93
2014-02-03,4.476598095,4.52,781.859,11.92
2014-02-04,2.596625939,4.44,850.881,11.92
2014-02-05,3.438203631,5.67,829.219,11.92
2014-02-06,0.688450012,4.5,829.034,11.92
2014-02-07,3.173781644,3.45,888.962,11.92
2014-02-08,2.317754982,4.63,852.345,11.91
2014-02-09,2.818475131,5.13,791.323,11.9
2014-02-10,4.014283692,5.74,768.492,11.9
2014-02-11,0.302090474,6.26,856.501,11.9
2014-02-12,5.395592341,5.48,885.31,11.9
2014-02-13,0.023355439,6.33,876.492,11.9
2014-02-14,0.070252576,6.56,858.47,11.9
2014-02-15,0.301974611,6.42,867.778,11.86
2014-02-16,1.140235562,6.47,784.59,11.86
2014-02-17,0.182371302,5.33,785.439,11.87
2014-02-18,0.711315319,5.83,854.129,11.87
2014-02-19,4.014406288,4.5,946.573,11.87
2014-02-20,10.99937369,1.81,987.848,11.88
2014-02-21,1.003431446,5.68,894.395,11.87
2014-02-22,0.295000582,6.34,790.717,11.82
2014-02-23,0.248862389,6.47,752.156,11.81
2014-02-24,5.946300563,5.39,717.376,11.81
2014-02-25,5.300467812,5.31,723.706,11.81
2014-02-26,4.939479526,6.45,801.4,11.81
2014-02-27,0.044797124,6.96,830.683,11.81
2014-02-28,0.032335061,7.15,822.706,11.81
2014-03-01,0.145528147,6.99,836.6,11.83
2014-03-02,0.05357462,7.12,783.586,11.83
2014-03-03,0.0,6.36,774.015,11.84
2014-03-04,0.0,5.67,869.948,11.84
2014-03-05,0.655312854,5.4,830.671,11.84
2014-03-06,1.573312199,4.19,839.275,11.83
2014-03-07,2.3499921,4.65,842.779,11.83
2014-03-08,0.797434528,5.97,819.526,11.83
2014-03-09,0.240204612,6.61,775.214,11.82
2014-03-10,0.555678492,6.09,778.042,11.82
2014-03-11,13.26213671,4.4,846.644,11.82
2014-03-12,27.863248,3.76,861.463,11.82
2014-03-13,9.60761432,1.95,813.137,11.82
2014-03-14,22.1120706,0.85,775.526,11.82
2014-03-15,2.962027264,4.56,769.531,11.82
2014-03-16,5.21665871,5.75,733.195,11.82
2014-03-17,4.986979315,6.49,682.272,11.84
2014-03-18,0.23514956,6.73,691.975,11.83
2014-03-19,0.014199589,6.64,770.713,11.83
2014-03-20,0.424616316,6.87,851.546,11.85
2014-03-21,0.50964591,6.59,836.483,11.86
2014-03-22,1.153860302,7.25,808.012,11.86
2014-03-23,5.823428095,5.95,743.925,11.86
2014-03-24,12.60311094,2.27,702.672,11.86
2014-03-25,5.611734167,2.95,733.094,11.85
2014-03-26,1.945293708,4.35,729.954,11.86
2014-03-27,1.863576708,4.08,840.385,11.86
2014-03-28,9.836586485,4.54,920.421,11.86
2014-03-29,4.505485967,4.44,799.194,11.86
2014-03-30,1.831013759,5.58,794.594,11.86
2014-03-31,3.054629032,5.93,744.785,11.86
2014-04-01,13.88410103,5.74,780.286,11.87
2014-04-02,5.345175191,5.6,777.946,11.88
2014-04-03,3.863261501,6.71,840.31,11.88
2014-04-04,5.837169483,5.36,841.722,11.89
2014-04-05,11.57415761,2.64,792.841,11.9
2014-04-06,9.55510916,4.23,767.272,11.91
2014-04-07,11.14882108,2.92,748.774,11.91
2014-04-08,6.666773971,2.3,789.538,11.91
2014-04-09,1.706188535,5.87,808.985,11.92
2014-04-10,0.977231695,6.66,894.659,11.92
2014-04-11,1.400368067,6.77,892.051,11.91
2014-04-12,7.301430227,5.16,807.628,11.91
2014-04-13,8.576970865,5.45,748.215,11.91
2014-04-14,3.003859617,5.75,749.5,11.91
2014-04-15,9.17734918,5.41,744.194,11.91
2014-04-16,5.511822643,4.41,777.791,11.91
2014-04-17,2.494291402,5.52,743.702,11.92
2014-04-18,9.47930698,3.51,749.458,11.94
2014-04-19,4.562314198,4.54,757.372,11.96
2014-04-20,5.078106855,4.91,728.632,11.97
2014-04-21,6.445313271,5.15,669.135,11.97
2014-04-22,3.217966075,4.75,674.969,11.97
2014-04-23,2.873967217,5.03,798.587,11.97
2014-04-24,8.216162256,4.32,802.307,11.95
2014-04-25,4.115010209,4.88,818.362,11.96
2014-04-26,1.572180668,5.24,871.409,11.96
2014-04-27,3.593309588,6.25,796.653,11.95
2014-04-28,0.47671135,6.25,770.458,11.95
2014-04-29,0.44138273,6.24,862.032,11.95
2014-04-30,4.060647657,6.58,832.444,11.95
2014-05-01,4.203548741,6.41,843.384,11.92
2014-05-02,3.37695777,5.78,789.697,11.94
2014-05-03,5.923987117,4.83,856.13,11.99
2014-05-04,2.538845054,6.24,792.735,11.98
2014-05-05,1.955023186,6.79,752.667,11.95
2014-05-06,5.405741309,6.01,814.536,11.96
2014-05-07,4.674625185,5.64,815.201,11.95
2014-05-08,9.455601218,4.1,892.593,11.96
2014-05-09,14.58897821,4.16,824.471,11.96
2014-05-10,16.40922153,2.0,838.101,12.01
2014-05-11,9.410894306,3.38,832.861,11.99
2014-05-12,14.43060968,4.2,745.234,12.02
2014-05-13,15.39543318,3.63,878.118,12.06
2014-05-14,2.148106904,5.27,925.19,12.03
2014-05-15,4.390763043,5.78,942.274,12.05
2014-05-16,3.550406981,5.12,952.071,12.05
2014-05-17,1.41895421,5.05,995.344,12.05
2014-05-18,2.19746988,4.83,913.321,12.05
2014-05-19,1.582180244,6.36,834.994,12.05
2014-05-20,1.991921655,6.05,996.678,12.05
2014-05-21,4.176964448,3.41,1008.265,12.06
2014-05-22,3.888389397,5.23,1013.447,12.06
2014-05-23,3.550551529,5.82,977.004,12.05
2014-05-24,0.614986687,6.54,955.171,12.04
2014-05-25,0.716284623,6.18,852.567,12.04
2014-05-26,0.703174728,5.17,814.448,12.05
2014-05-27,1.199617677,4.74,925.635,12.04
2014-05-28,2.527035333,3.93,971.616,12.02
2014-05-29,3.977970915,3.81,993.741,12.0
2014-05-30,2.248969199,3.62,950.298,12.02
2014-05-31,1.239518056,4.15,962.935,12.01
2014-06-01,2.25767728,4.51,890.664,11.99
2014-06-02,0.894783802,4.69,824.759,11.99
2014-06-03,4.588577077,4.22,896.918,12.0
2014-06-04,6.700279216,3.12,901.474,12.0
2014-06-05,8.266835824,2.03,943.396,12.0
2014-06-06,0.168231551,4.54,943.938,12.04
2014-06-07,4.520974057,4.61,943.48,12.04
2014-06-08,6.884886851,5.3,865.884,12.01
2014-06-09,5.710847441,4.68,795.316,12.04
2014-06-10,5.045560236,4.34,821.496,12.05
2014-06-11,1.999934496,4.38,886.458,12.05
2014-06-12,1.514760671,4.61,958.611,12.05
2014-06-13,1.479323912,4.49,962.55,12.05
2014-06-14,0.558689347,4.25,881.277,12.05
2014-06-15,3.016088016,3.33,840.205,12.05
2014-06-16,0.280916257,4.1,786.088,12.06
2014-06-17,0.01539897,4.49,893.718,12.05
2014-06-18,0.582967279,4.52,916.579,12.04
2014-06-19,3.517952615,3.9,919.816,12.04
2014-06-20,2.549908236,4.39,935.814,12.05
2014-06-21,6.980818457,4.25,849.187,12.05
2014-06-22,0.196924405,4.94,838.645,12.05
2014-06-23,0.285716257,4.93,766.579,12.05
2014-06-24,0.0,4.47,848.408,12.04
2014-06-25,0.029550712,3.9,835.653,12.04
2014-06-26,0.0,3.5,771.585,12.04
2014-06-27,0.0,3.39,770.047,12.02
2014-06-28,0.028454415,3.18,765.78,12.01
2014-06-29,0.103585186,3.13,743.854,12.0
2014-06-30,0.12252042,3.19,727.045,12.0
2014-07-01,0.007776753,2.99,778.853,12.0
2014-07-02,0.00587956,2.71,791.405,11.97
2014-07-03,0.179179161,2.87,811.901,11.97
2014-07-04,0.036275725,2.84,817.496,11.98
2014-07-05,0.004232967,2.58,786.284,11.97
2014-07-06,0.0,2.32,763.082,11.96
2014-07-07,1.409512355,2.0,722.975,11.95
2014-07-08,3.677925408,2.25,822.193,11.94
2014-07-09,0.0018176,2.7,792.358,11.95
2014-07-10,2.991101478,2.93,821.447,11.95
2014-07-11,0.040606853,3.22,784.215,11.94
2014-07-12,0.11817291,2.9,791.892,11.93
2014-07-13,0.797225692,2.48,794.395,11.93
2014-07-14,0.051532234,2.71,765.45,11.92
2014-07-15,0.516629174,2.48,849.126,11.92
2014-07-16,0.886006677,2.34,875.401,11.93
2014-07-17,0.235533813,2.04,884.368,11.94
2014-07-18,0.0,2.14,893.357,11.92
2014-07-19,0.51982501,2.25,833.002,11.92
2014-07-20,4.959160429,2.61,795.648,11.91
2014-07-21,7.650166235,2.97,721.978,11.91
2014-07-22,3.357694031,4.65,762.155,11.92
2014-07-23,1.088795155,5.58,880.763,11.92
2014-07-24,1.507004593,4.43,832.548,11.92
2014-07-25,5.142665237,2.88,849.224,11.92
2014-07-26,5.615964262,2.85,810.731,11.92
2014-07-27,0.452264031,4.41,738.211,11.9
